"OTU","Sample","Abundance","Kingdom","Phylum","Class","Order","Family","Genus"
"220a9561f31211deb4aed7c6805ac8e8","S00PP-0022",0,"teria","rucomicrobiota","itimatiellae","B1-41","B1-41","B1-41"
"220a9561f31211deb4aed7c6805ac8e8","S00PP-0008",0,"teria","rucomicrobiota","itimatiellae","B1-41","B1-41","B1-41"
"220a9561f31211deb4aed7c6805ac8e8","S00PP-0020",0,"teria","rucomicrobiota","itimatiellae","B1-41","B1-41","B1-41"
"220a9561f31211deb4aed7c6805ac8e8","S00PP-0029",0,"teria","rucomicrobiota","itimatiellae","B1-41","B1-41","B1-41"
"220a9561f31211deb4aed7c6805ac8e8","S00PP-0017",0,"teria","rucomicrobiota","itimatiellae","B1-41","B1-41","B1-41"
"220a9561f31211deb4aed7c6805ac8e8","S00PP-0027",0,"teria","rucomicrobiota","itimatiellae","B1-41","B1-41","B1-41"
"220a9561f31211deb4aed7c6805ac8e8","S00PP-0016",0,"teria","rucomicrobiota","itimatiellae","B1-41","B1-41","B1-41"
"220a9561f31211deb4aed7c6805ac8e8","S00PP-0026",0,"teria","rucomicrobiota","itimatiellae","B1-41","B1-41","B1-41"
"220a9561f31211deb4aed7c6805ac8e8","S00PP-0028",0,"teria","rucomicrobiota","itimatiellae","B1-41","B1-41","B1-41"
"220a9561f31211deb4aed7c6805ac8e8","S00PP-0012",0,"teria","rucomicrobiota","itimatiellae","B1-41","B1-41","B1-41"
"22588c7052c633ada8e1c25353feb3cb","S00PP-0004",0,"teria","inobacteriota","iobacteriia","iobacteriales","pobiaceae","pobium"
"22588c7052c633ada8e1c25353feb3cb","S00PP-0005",0,"teria","inobacteriota","iobacteriia","iobacteriales","pobiaceae","pobium"
"22588c7052c633ada8e1c25353feb3cb","S00PP-0029",0,"teria","inobacteriota","iobacteriia","iobacteriales","pobiaceae","pobium"
"22588c7052c633ada8e1c25353feb3cb","S00PP-0023",0,"teria","inobacteriota","iobacteriia","iobacteriales","pobiaceae","pobium"
"22588c7052c633ada8e1c25353feb3cb","S00PP-0021",0,"teria","inobacteriota","iobacteriia","iobacteriales","pobiaceae","pobium"
"22588c7052c633ada8e1c25353feb3cb","S00PP-0030",0,"teria","inobacteriota","iobacteriia","iobacteriales","pobiaceae","pobium"
"22588c7052c633ada8e1c25353feb3cb","S00PP-0020",0,"teria","inobacteriota","iobacteriia","iobacteriales","pobiaceae","pobium"
"22588c7052c633ada8e1c25353feb3cb","S00PP-0007",0,"teria","inobacteriota","iobacteriia","iobacteriales","pobiaceae","pobium"
"22588c7052c633ada8e1c25353feb3cb","S00PP-0009",0,"teria","inobacteriota","iobacteriia","iobacteriales","pobiaceae","pobium"
"22588c7052c633ada8e1c25353feb3cb","S00PP-0027",0,"teria","inobacteriota","iobacteriia","iobacteriales","pobiaceae","pobium"
"22588c7052c633ada8e1c25353feb3cb","S00PP-0014",0,"teria","inobacteriota","iobacteriia","iobacteriales","pobiaceae","pobium"
"22588c7052c633ada8e1c25353feb3cb","S00PP-0003",0,"teria","inobacteriota","iobacteriia","iobacteriales","pobiaceae","pobium"
"22588c7052c633ada8e1c25353feb3cb","S00PP-0002",0,"teria","inobacteriota","iobacteriia","iobacteriales","pobiaceae","pobium"
"22588c7052c633ada8e1c25353feb3cb","S00PP-0019",0,"teria","inobacteriota","iobacteriia","iobacteriales","pobiaceae","pobium"
"22588c7052c633ada8e1c25353feb3cb","S00PP-0018",0,"teria","inobacteriota","iobacteriia","iobacteriales","pobiaceae","pobium"
"22588c7052c633ada8e1c25353feb3cb","S00PP-0022",0,"teria","inobacteriota","iobacteriia","iobacteriales","pobiaceae","pobium"
"22588c7052c633ada8e1c25353feb3cb","S00PP-0017",0,"teria","inobacteriota","iobacteriia","iobacteriales","pobiaceae","pobium"
"22588c7052c633ada8e1c25353feb3cb","S00PP-0011",0,"teria","inobacteriota","iobacteriia","iobacteriales","pobiaceae","pobium"
"22588c7052c633ada8e1c25353feb3cb","S00PP-0012",0,"teria","inobacteriota","iobacteriia","iobacteriales","pobiaceae","pobium"
"22588c7052c633ada8e1c25353feb3cb","S00PP-0016",0,"teria","inobacteriota","iobacteriia","iobacteriales","pobiaceae","pobium"
"22588c7052c633ada8e1c25353feb3cb","S00PP-0006",0,"teria","inobacteriota","iobacteriia","iobacteriales","pobiaceae","pobium"
"22588c7052c633ada8e1c25353feb3cb","S00PP-0001",0,"teria","inobacteriota","iobacteriia","iobacteriales","pobiaceae","pobium"
"22588c7052c633ada8e1c25353feb3cb","S00PP-0015",0,"teria","inobacteriota","iobacteriia","iobacteriales","pobiaceae","pobium"
"22588c7052c633ada8e1c25353feb3cb","S00PP-0010",0,"teria","inobacteriota","iobacteriia","iobacteriales","pobiaceae","pobium"
"22588c7052c633ada8e1c25353feb3cb","S00PP-0013",0,"teria","inobacteriota","iobacteriia","iobacteriales","pobiaceae","pobium"
"22588c7052c633ada8e1c25353feb3cb","S00PP-0026",0,"teria","inobacteriota","iobacteriia","iobacteriales","pobiaceae","pobium"
"22588c7052c633ada8e1c25353feb3cb","S00PP-0024",0,"teria","inobacteriota","iobacteriia","iobacteriales","pobiaceae","pobium"
"22588c7052c633ada8e1c25353feb3cb","S00PP-0008",0,"teria","inobacteriota","iobacteriia","iobacteriales","pobiaceae","pobium"
"22588c7052c633ada8e1c25353feb3cb","S00PP-0028",0,"teria","inobacteriota","iobacteriia","iobacteriales","pobiaceae","pobium"
"22d16daf5ea09c461afb44e4f21ab106","S00PP-0023",0,"teria","micutes","stridia","hnospirales","hnospiraceae","bacterium]_xylanophilum_group"
"22d16daf5ea09c461afb44e4f21ab106","S00PP-0016",0,"teria","micutes","stridia","hnospirales","hnospiraceae","bacterium]_xylanophilum_group"
"22d16daf5ea09c461afb44e4f21ab106","S00PP-0030",0,"teria","micutes","stridia","hnospirales","hnospiraceae","bacterium]_xylanophilum_group"
"22d16daf5ea09c461afb44e4f21ab106","S00PP-0017",0,"teria","micutes","stridia","hnospirales","hnospiraceae","bacterium]_xylanophilum_group"
"22d16daf5ea09c461afb44e4f21ab106","S00PP-0002",0,"teria","micutes","stridia","hnospirales","hnospiraceae","bacterium]_xylanophilum_group"
"22d16daf5ea09c461afb44e4f21ab106","S00PP-0018",0,"teria","micutes","stridia","hnospirales","hnospiraceae","bacterium]_xylanophilum_group"
"22d16daf5ea09c461afb44e4f21ab106","S00PP-0004",0,"teria","micutes","stridia","hnospirales","hnospiraceae","bacterium]_xylanophilum_group"
"22d16daf5ea09c461afb44e4f21ab106","S00PP-0015",0,"teria","micutes","stridia","hnospirales","hnospiraceae","bacterium]_xylanophilum_group"
"22d16daf5ea09c461afb44e4f21ab106","S00PP-0027",0,"teria","micutes","stridia","hnospirales","hnospiraceae","bacterium]_xylanophilum_group"
"22d16daf5ea09c461afb44e4f21ab106","S00PP-0028",0,"teria","micutes","stridia","hnospirales","hnospiraceae","bacterium]_xylanophilum_group"
"22d16daf5ea09c461afb44e4f21ab106","S00PP-0003",0,"teria","micutes","stridia","hnospirales","hnospiraceae","bacterium]_xylanophilum_group"
"22d16daf5ea09c461afb44e4f21ab106","S00PP-0029",0,"teria","micutes","stridia","hnospirales","hnospiraceae","bacterium]_xylanophilum_group"
"22d16daf5ea09c461afb44e4f21ab106","S00PP-0006",0,"teria","micutes","stridia","hnospirales","hnospiraceae","bacterium]_xylanophilum_group"
"22d16daf5ea09c461afb44e4f21ab106","S00PP-0026",0,"teria","micutes","stridia","hnospirales","hnospiraceae","bacterium]_xylanophilum_group"
"22d16daf5ea09c461afb44e4f21ab106","S00PP-0010",0,"teria","micutes","stridia","hnospirales","hnospiraceae","bacterium]_xylanophilum_group"
"232a393b743059f8ea5ab237366dcd6c","S00PP-0024",0,"teria","teroidota","teroidia","vobacteriales","vobacteriaceae","ultured"
"232a393b743059f8ea5ab237366dcd6c","S00PP-0028",0,"teria","teroidota","teroidia","vobacteriales","vobacteriaceae","ultured"
"232a393b743059f8ea5ab237366dcd6c","S00PP-0029",0,"teria","teroidota","teroidia","vobacteriales","vobacteriaceae","ultured"
"232a393b743059f8ea5ab237366dcd6c","S00PP-0003",0,"teria","teroidota","teroidia","vobacteriales","vobacteriaceae","ultured"
"232a393b743059f8ea5ab237366dcd6c","S00PP-0005",0,"teria","teroidota","teroidia","vobacteriales","vobacteriaceae","ultured"
"232a393b743059f8ea5ab237366dcd6c","S00PP-0011",0,"teria","teroidota","teroidia","vobacteriales","vobacteriaceae","ultured"
"232a393b743059f8ea5ab237366dcd6c","S00PP-0007",0,"teria","teroidota","teroidia","vobacteriales","vobacteriaceae","ultured"
"232a393b743059f8ea5ab237366dcd6c","S00PP-0027",0,"teria","teroidota","teroidia","vobacteriales","vobacteriaceae","ultured"
"232a393b743059f8ea5ab237366dcd6c","S00PP-0002",0,"teria","teroidota","teroidia","vobacteriales","vobacteriaceae","ultured"
"232a393b743059f8ea5ab237366dcd6c","S00PP-0004",0,"teria","teroidota","teroidia","vobacteriales","vobacteriaceae","ultured"
"232a393b743059f8ea5ab237366dcd6c","S00PP-0030",0,"teria","teroidota","teroidia","vobacteriales","vobacteriaceae","ultured"
"232a393b743059f8ea5ab237366dcd6c","S00PP-0009",0,"teria","teroidota","teroidia","vobacteriales","vobacteriaceae","ultured"
"232a393b743059f8ea5ab237366dcd6c","S00PP-0026",0,"teria","teroidota","teroidia","vobacteriales","vobacteriaceae","ultured"
"232a393b743059f8ea5ab237366dcd6c","S00PP-0006",0,"teria","teroidota","teroidia","vobacteriales","vobacteriaceae","ultured"
"232a393b743059f8ea5ab237366dcd6c","S00PP-0013",0,"teria","teroidota","teroidia","vobacteriales","vobacteriaceae","ultured"
"232a393b743059f8ea5ab237366dcd6c","S00PP-0014",0,"teria","teroidota","teroidia","vobacteriales","vobacteriaceae","ultured"
"232a393b743059f8ea5ab237366dcd6c","S00PP-0025",0,"teria","teroidota","teroidia","vobacteriales","vobacteriaceae","ultured"
"232a393b743059f8ea5ab237366dcd6c","S00PP-0016",0,"teria","teroidota","teroidia","vobacteriales","vobacteriaceae","ultured"
"232a393b743059f8ea5ab237366dcd6c","S00PP-0001",0,"teria","teroidota","teroidia","vobacteriales","vobacteriaceae","ultured"
"232a393b743059f8ea5ab237366dcd6c","S00PP-0008",0,"teria","teroidota","teroidia","vobacteriales","vobacteriaceae","ultured"
"232a393b743059f8ea5ab237366dcd6c","S00PP-0015",0,"teria","teroidota","teroidia","vobacteriales","vobacteriaceae","ultured"
"232a393b743059f8ea5ab237366dcd6c","S00PP-0012",0,"teria","teroidota","teroidia","vobacteriales","vobacteriaceae","ultured"
"232a393b743059f8ea5ab237366dcd6c","S00PP-0017",0,"teria","teroidota","teroidia","vobacteriales","vobacteriaceae","ultured"
"232a393b743059f8ea5ab237366dcd6c","S00PP-0010",0,"teria","teroidota","teroidia","vobacteriales","vobacteriaceae","ultured"
"232a393b743059f8ea5ab237366dcd6c","S00PP-0021",0,"teria","teroidota","teroidia","vobacteriales","vobacteriaceae","ultured"
"232a393b743059f8ea5ab237366dcd6c","S00PP-0019",0,"teria","teroidota","teroidia","vobacteriales","vobacteriaceae","ultured"
"232a393b743059f8ea5ab237366dcd6c","S00PP-0020",0,"teria","teroidota","teroidia","vobacteriales","vobacteriaceae","ultured"
"232a393b743059f8ea5ab237366dcd6c","S00PP-0018",0,"teria","teroidota","teroidia","vobacteriales","vobacteriaceae","ultured"
"2586d3a48f07e1aad5eebabd9dca0bed","S00PP-0018",0,"teria","micutes","stridia","hnospirales","hnospiraceae","hnospiraceae_UCG-001"
"2586d3a48f07e1aad5eebabd9dca0bed","S00PP-0025",0,"teria","micutes","stridia","hnospirales","hnospiraceae","hnospiraceae_UCG-001"
"2586d3a48f07e1aad5eebabd9dca0bed","S00PP-0002",0,"teria","micutes","stridia","hnospirales","hnospiraceae","hnospiraceae_UCG-001"
"2586d3a48f07e1aad5eebabd9dca0bed","S00PP-0016",0,"teria","micutes","stridia","hnospirales","hnospiraceae","hnospiraceae_UCG-001"
"2586d3a48f07e1aad5eebabd9dca0bed","S00PP-0023",0,"teria","micutes","stridia","hnospirales","hnospiraceae","hnospiraceae_UCG-001"
"2586d3a48f07e1aad5eebabd9dca0bed","S00PP-0017",0,"teria","micutes","stridia","hnospirales","hnospiraceae","hnospiraceae_UCG-001"
"2586d3a48f07e1aad5eebabd9dca0bed","S00PP-0022",0,"teria","micutes","stridia","hnospirales","hnospiraceae","hnospiraceae_UCG-001"
"2586d3a48f07e1aad5eebabd9dca0bed","S00PP-0027",0,"teria","micutes","stridia","hnospirales","hnospiraceae","hnospiraceae_UCG-001"
"2586d3a48f07e1aad5eebabd9dca0bed","S00PP-0003",0,"teria","micutes","stridia","hnospirales","hnospiraceae","hnospiraceae_UCG-001"
"2586d3a48f07e1aad5eebabd9dca0bed","S00PP-0026",0,"teria","micutes","stridia","hnospirales","hnospiraceae","hnospiraceae_UCG-001"
"2586d3a48f07e1aad5eebabd9dca0bed","S00PP-0030",0,"teria","micutes","stridia","hnospirales","hnospiraceae","hnospiraceae_UCG-001"
"2586d3a48f07e1aad5eebabd9dca0bed","S00PP-0004",0,"teria","micutes","stridia","hnospirales","hnospiraceae","hnospiraceae_UCG-001"
"2586d3a48f07e1aad5eebabd9dca0bed","S00PP-0013",0,"teria","micutes","stridia","hnospirales","hnospiraceae","hnospiraceae_UCG-001"
"2586d3a48f07e1aad5eebabd9dca0bed","S00PP-0015",0,"teria","micutes","stridia","hnospirales","hnospiraceae","hnospiraceae_UCG-001"
"2586d3a48f07e1aad5eebabd9dca0bed","S00PP-0006",0,"teria","micutes","stridia","hnospirales","hnospiraceae","hnospiraceae_UCG-001"
"2586d3a48f07e1aad5eebabd9dca0bed","S00PP-0028",0,"teria","micutes","stridia","hnospirales","hnospiraceae","hnospiraceae_UCG-001"
"2586d3a48f07e1aad5eebabd9dca0bed","S00PP-0029",0,"teria","micutes","stridia","hnospirales","hnospiraceae","hnospiraceae_UCG-001"
"2586d3a48f07e1aad5eebabd9dca0bed","S00PP-0010",0,"teria","micutes","stridia","hnospirales","hnospiraceae","hnospiraceae_UCG-001"
"26fdd5bb320641d3df928bd12ea3799a","S00PP-0025",0,"teria","micutes","stridia","hnospirales","hnospiraceae","bacterium]_ruminantium_group"
"26fdd5bb320641d3df928bd12ea3799a","S00PP-0023",0,"teria","micutes","stridia","hnospirales","hnospiraceae","bacterium]_ruminantium_group"
"26fdd5bb320641d3df928bd12ea3799a","S00PP-0015",0,"teria","micutes","stridia","hnospirales","hnospiraceae","bacterium]_ruminantium_group"
"26fdd5bb320641d3df928bd12ea3799a","S00PP-0005",0,"teria","micutes","stridia","hnospirales","hnospiraceae","bacterium]_ruminantium_group"
"26fdd5bb320641d3df928bd12ea3799a","S00PP-0014",0,"teria","micutes","stridia","hnospirales","hnospiraceae","bacterium]_ruminantium_group"
"26fdd5bb320641d3df928bd12ea3799a","S00PP-0012",0,"teria","micutes","stridia","hnospirales","hnospiraceae","bacterium]_ruminantium_group"
"26fdd5bb320641d3df928bd12ea3799a","S00PP-0016",0,"teria","micutes","stridia","hnospirales","hnospiraceae","bacterium]_ruminantium_group"
"26fdd5bb320641d3df928bd12ea3799a","S00PP-0019",0,"teria","micutes","stridia","hnospirales","hnospiraceae","bacterium]_ruminantium_group"
"26fdd5bb320641d3df928bd12ea3799a","S00PP-0011",0,"teria","micutes","stridia","hnospirales","hnospiraceae","bacterium]_ruminantium_group"
"26fdd5bb320641d3df928bd12ea3799a","S00PP-0013",0,"teria","micutes","stridia","hnospirales","hnospiraceae","bacterium]_ruminantium_group"
"26fdd5bb320641d3df928bd12ea3799a","S00PP-0002",0,"teria","micutes","stridia","hnospirales","hnospiraceae","bacterium]_ruminantium_group"
"26fdd5bb320641d3df928bd12ea3799a","S00PP-0020",0,"teria","micutes","stridia","hnospirales","hnospiraceae","bacterium]_ruminantium_group"
"26fdd5bb320641d3df928bd12ea3799a","S00PP-0022",0,"teria","micutes","stridia","hnospirales","hnospiraceae","bacterium]_ruminantium_group"
"26fdd5bb320641d3df928bd12ea3799a","S00PP-0030",0,"teria","micutes","stridia","hnospirales","hnospiraceae","bacterium]_ruminantium_group"
"26fdd5bb320641d3df928bd12ea3799a","S00PP-0017",0,"teria","micutes","stridia","hnospirales","hnospiraceae","bacterium]_ruminantium_group"
"26fdd5bb320641d3df928bd12ea3799a","S00PP-0027",0,"teria","micutes","stridia","hnospirales","hnospiraceae","bacterium]_ruminantium_group"
"26fdd5bb320641d3df928bd12ea3799a","S00PP-0018",0,"teria","micutes","stridia","hnospirales","hnospiraceae","bacterium]_ruminantium_group"
"26fdd5bb320641d3df928bd12ea3799a","S00PP-0021",0,"teria","micutes","stridia","hnospirales","hnospiraceae","bacterium]_ruminantium_group"
"26fdd5bb320641d3df928bd12ea3799a","S00PP-0004",0,"teria","micutes","stridia","hnospirales","hnospiraceae","bacterium]_ruminantium_group"
"26fdd5bb320641d3df928bd12ea3799a","S00PP-0029",0,"teria","micutes","stridia","hnospirales","hnospiraceae","bacterium]_ruminantium_group"
"26fdd5bb320641d3df928bd12ea3799a","S00PP-0003",0,"teria","micutes","stridia","hnospirales","hnospiraceae","bacterium]_ruminantium_group"
"26fdd5bb320641d3df928bd12ea3799a","S00PP-0026",0,"teria","micutes","stridia","hnospirales","hnospiraceae","bacterium]_ruminantium_group"
"26fdd5bb320641d3df928bd12ea3799a","S00PP-0024",0,"teria","micutes","stridia","hnospirales","hnospiraceae","bacterium]_ruminantium_group"
"26fdd5bb320641d3df928bd12ea3799a","S00PP-0028",0,"teria","micutes","stridia","hnospirales","hnospiraceae","bacterium]_ruminantium_group"
"26fdd5bb320641d3df928bd12ea3799a","S00PP-0009",0,"teria","micutes","stridia","hnospirales","hnospiraceae","bacterium]_ruminantium_group"
"26fdd5bb320641d3df928bd12ea3799a","S00PP-0007",0,"teria","micutes","stridia","hnospirales","hnospiraceae","bacterium]_ruminantium_group"
"26fdd5bb320641d3df928bd12ea3799a","S00PP-0006",0,"teria","micutes","stridia","hnospirales","hnospiraceae","bacterium]_ruminantium_group"
"26fdd5bb320641d3df928bd12ea3799a","S00PP-0008",0,"teria","micutes","stridia","hnospirales","hnospiraceae","bacterium]_ruminantium_group"
"26fdd5bb320641d3df928bd12ea3799a","S00PP-0010",0,"teria","micutes","stridia","hnospirales","hnospiraceae","bacterium]_ruminantium_group"
"2717c55a33435a4cf9c4953837bac9f4","S00PP-0003",0,"teria","micutes","stridia","stridia_vadinBB60_group","stridia_vadinBB60_group","stridia_vadinBB60_group"
"289f2646b799527d0436d01d894ddc5b","S00PP-0030",0,"teria","pilobacterota","pylobacteria","pylobacterales","pylobacteraceae","pylobacter"
"289f2646b799527d0436d01d894ddc5b","S00PP-0027",0,"teria","pilobacterota","pylobacteria","pylobacterales","pylobacteraceae","pylobacter"
"289f2646b799527d0436d01d894ddc5b","S00PP-0029",0,"teria","pilobacterota","pylobacteria","pylobacterales","pylobacteraceae","pylobacter"
"289f2646b799527d0436d01d894ddc5b","S00PP-0026",0,"teria","pilobacterota","pylobacteria","pylobacterales","pylobacteraceae","pylobacter"
"289f2646b799527d0436d01d894ddc5b","S00PP-0028",0,"teria","pilobacterota","pylobacteria","pylobacterales","pylobacteraceae","pylobacter"
"289f2646b799527d0436d01d894ddc5b","S00PP-0004",0,"teria","pilobacterota","pylobacteria","pylobacterales","pylobacteraceae","pylobacter"
"289f2646b799527d0436d01d894ddc5b","S00PP-0003",0,"teria","pilobacterota","pylobacteria","pylobacterales","pylobacteraceae","pylobacter"
"289f2646b799527d0436d01d894ddc5b","S00PP-0007",0,"teria","pilobacterota","pylobacteria","pylobacterales","pylobacteraceae","pylobacter"
"289f2646b799527d0436d01d894ddc5b","S00PP-0011",0,"teria","pilobacterota","pylobacteria","pylobacterales","pylobacteraceae","pylobacter"
"289f2646b799527d0436d01d894ddc5b","S00PP-0013",0,"teria","pilobacterota","pylobacteria","pylobacterales","pylobacteraceae","pylobacter"
"289f2646b799527d0436d01d894ddc5b","S00PP-0024",0,"teria","pilobacterota","pylobacteria","pylobacterales","pylobacteraceae","pylobacter"
"289f2646b799527d0436d01d894ddc5b","S00PP-0017",0,"teria","pilobacterota","pylobacteria","pylobacterales","pylobacteraceae","pylobacter"
"289f2646b799527d0436d01d894ddc5b","S00PP-0010",0,"teria","pilobacterota","pylobacteria","pylobacterales","pylobacteraceae","pylobacter"
"289f2646b799527d0436d01d894ddc5b","S00PP-0009",0,"teria","pilobacterota","pylobacteria","pylobacterales","pylobacteraceae","pylobacter"
"289f2646b799527d0436d01d894ddc5b","S00PP-0008",0,"teria","pilobacterota","pylobacteria","pylobacterales","pylobacteraceae","pylobacter"
"289f2646b799527d0436d01d894ddc5b","S00PP-0012",0,"teria","pilobacterota","pylobacteria","pylobacterales","pylobacteraceae","pylobacter"
"289f2646b799527d0436d01d894ddc5b","S00PP-0014",0,"teria","pilobacterota","pylobacteria","pylobacterales","pylobacteraceae","pylobacter"
"289f2646b799527d0436d01d894ddc5b","S00PP-0006",0,"teria","pilobacterota","pylobacteria","pylobacterales","pylobacteraceae","pylobacter"
"289f2646b799527d0436d01d894ddc5b","S00PP-0005",0,"teria","pilobacterota","pylobacteria","pylobacterales","pylobacteraceae","pylobacter"
"289f2646b799527d0436d01d894ddc5b","S00PP-0022",0,"teria","pilobacterota","pylobacteria","pylobacterales","pylobacteraceae","pylobacter"
